question,model_answer,student_answer,grade,source,ID
what is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,functions can directly modify arguments that are passed by reference.,0.7,short_answer_grading.csv,0
what is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,it gives access and modify the caller 'a argument data directly.   it eliminate the pass by value overhead of copying large amounts of data,1.0,short_answer_grading.csv,0
what is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"it takes less memory, thus it would make the program faster",0.8,short_answer_grading.csv,0
what is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,you are able to modify the variable that is referenced directly.,0.7,short_answer_grading.csv,0
what is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"if you pass by reference, you can modify the value as opposed to passing by value where you cannot change the value",0.7,short_answer_grading.csv,0
what is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"only the memory address is sent to the function, so no copy of the object sent needs to be made.   it makes the function run faster, and saves memory.",1.0,short_answer_grading.csv,0
what is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"actual arguments are associated with dummy arguments when a function or subroutine is referenced.   in a procedure reference, the actual argument list identifies the correspondence between the actual arguments provided in the list and the dummy arguments of the subprogram",0.6,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","the compiler selects the proper functions to execute based on number, types and order of arguments in the function call.",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",they differentiated by the compiler by the conditions or inputs used for one of the overloaded functions.,0.6,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","the compiler distinguishes overloaded functions by their signatures.   it encodes each function identifier with the number and types of its parameters to generate type-safe linkage, which ensures the proper overloaded function is called.",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","overloaded functions are distinguished by their signatures, name mangling or name decoration, and type-safe linkage ensures that proper overloaded functions is called and types of the arguments conform to types to the parameters.",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","the compiler selects proper function to execute based on number, types and order of arguments in the function call.",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","by the type they are initialized with -lrb- int, char, etc.  -rrb-",0.6,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","it selects the proper function to execute based on number, types and order of arguments in the function call.",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",overloaded functions must have the same return type but different input parameters,0.6,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","it examines the names, types, and order of arguments on each function.",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",unique function signatures,1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","is based on number, types, and order of arguments in the function call.",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","compiler selects proper function to execute based on number, types and order of arguments in the function call.",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",not answered,0.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","they have to have same return type, but different input parameters",0.6,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",overloaded functions are differentiated by their parameters.,0.9,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","the compiler selects the right function to execute from the number, types and order of arguments in the function call.",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",it creates a set of candidate functions then a set of viable functions,0.6,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",their function signature.,1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",the number and type of its parameters.,1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",by their function signature,1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","they have the same name, just different parameters.",0.7,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","they are differentiated by number, types and order of arguments in the function call.",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","it looks at the number, types, and order of arguments in the function call",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",the compiler differentiates overloaded functions by their signature.,1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","by the number, types, and order of their arguments",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",parameters,0.9,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","by the number, and the types and order of the parameters.",1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",by the number and type of arguments,1.0,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","by their signature -lrb- return type, argument list -rrb-",0.8,short_answer_grading.csv,0
how are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",overloaded function simply involves having a method with the same name within the class. is used to implement a method for subclass which overrides in other words replaces the implementation of the super class.   overloading the concept of providing different meaning to a object based on the context of its presence.   overloading is one type of polymorphism and this is also a feature in programming.,0.6,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","a base case that is the simplest case for a problem so that the function will lead to it, if this does not happen then it will end up as an infinite loop.   and a condition to know when to terminate.",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",badly designed algorithms. using recursion for a non recursive problem.,0.5,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",infinite recursion can occur when the base case is omitted or the recursion step is written incorrectly so that it never converges on the base case.,1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","infinite recursion is an infinite loop if the condition is not met.   either omitting the base case, or writing the recursion step incorrectly so that it does not converge on the base case causes ""indefinite"" recursion, eventually exhausting memory.",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",either omitting the base case or writing the recursion step incorrectly so that it does not converge on the base case can cause an infinite recursion.,1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",not having a base case that returns a base value.,0.8,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",incorrect or missing base case.   must reduce to the base case.   the function must get simpler each time it is run -lrb- converge to the base case -rrb-  .,1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",no base case no change in values.,0.9,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","if at each recursive call the problem does not diminish or if it does not diminish to a base case, can cause infinite recursion.",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",omitting the base case or incorrectly calling the recursive step.,1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",the recursive problem cannot be reduced to reach the base case.,0.9,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","lack of defining a base case, or writing the recursion step incorrectly so that it does not converge on the base case",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",not having the proper case to leave the recursion,0.8,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","no base case, or the recursive calls do not converge to the base case",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","no base case, or an incorrectly written recursion step that does not converge on the base case will lead to infinite recursion.",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","if the recursion function never reaches or successfully defines the base case it will recourse forever.   this happens many ways, such as the function does not progress towards the base case, or the function is coded poorly and does not even contain a base case.",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","not creating a base case, or in the case where the base case will never be met.",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",improper handling of cases such that not all possible values are able to be handled.,0.7,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",there is no base case.   the recursion step does not reduce the problem during each recursive call.,0.9,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","no base case, as in a single return that does not include calling the function again. a static value to end at.",0.7,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","either omitting the base case, or writing the recursion step incorrectly so the it does not reach the base case can cause infinite recursion.",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",omitting the base case or writing the recursive call so that it does not converge upon the base case.,1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","either omitting the base case, or writing the recursion step incorrectly so that it does not converge on the base case",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",infinite recursion may occur if no base case is defined or if the call is not varied.,0.9,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","not having a base case, or building a recursion process that does not converge on the base case.",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","either omitting the base case, or writing the recursion step incorrectly",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",no base case or if the programmer does not define the base case as the simplest case and it never gets reached,1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",no easily reached base case and no base case at all,1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","function is never allowed to reach the ""base case""",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.","it has no base case, or the base case is never met",1.0,short_answer_grading.csv,0
"when defining a recursive function, what are possible causes for infinite recursion?","if the recursion step is defined incorrectly, or if the base case is not included.",recursion refers to situations in which functions call themselves.   these types of functions are known as recursive functions.   that being said infinite recursion occurs when the function is designed in such a way as to call it self forever without stopping possible causes,0.6,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"both involve a controlled repetition structures, and they both have a termination test.   also both of them can loop forever.",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"as discussed earlier, recursion may be used to process iterative actions.   recursion is used for calculations where the answer can be described in a function that relates to itself.",0.5,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,both iteration and recursion are based on control statements and involve repetition.   they can both also occur indefinitely.,1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,both are based on a control statement  iteration-repetition structure  recursion-selection structure  both involve repetition  iteration-explicitly uses repetition structure  recursion-repeated function calls  both involve a termination test  iteration-loop-termination test  recursion-base case  both gradually approach termination  iteration-modifies counter until loop-termination test fails  recursion-produces progressively simpler versions of problem  both can occur indefinitely  iteration-if loop-continuation condition never fails  recursion-if recursion step does not simplify the problem,1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"iteration and recursion have many similarities: both are based on a control statement, involve repetition, involve a termination test, gradually approach termination and can occur infinitely.",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"both rely on repetition, both have a base case, both can become an infinite loop.   anything recursive can also be solved with iteration.",0.8,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"both will repeat -lrb- loop -rrb- until a condition is met, and exit the loop.   both are capable of entering an infinite loop.",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,anything you can do iteratively you can do recursively,0.9,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,both are repetitive and both have a end test.,1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"incorrectly writing either can result in infinite loops, both perform the same task over and over.",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,both are based on a control statement.   both involve repetition.   both involve a termination test.   both gradually approach termination.   both can occur infinitely.,0.9,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"both are based on a control statement, both involve repetition, both involve a termination test, both gradually approach termination, both can occur infinitely",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,not answered,0.8,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,anything you can do recursively you can do iteratively,1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"many problems can be solved by both iteration and recursion, and either may go into a condition of infinite execution if a termination test is omitted.",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"iteration and recursion both use repetition and perform several simple operations and algorithms successively until they reach a certain limit.   so both involve a termination test to find that limit and both slowly approach that termination limit.   both are based on a control statement as well.   if coded poorly, both can continue on for forever until the compiler or the computer either locks up, shuts down or halts the operation.",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"both based on control statement, involve repetition, and involve a termination test within loops",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,they are methods of repeating the same task.,0.7,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,both involve a termination test.   they use a control statement and edition to solve the problem.   they can also result in an infinite loop.,0.9,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"based on a control statement, involve repetition, involve a termination test.",0.7,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,both are bases on a control statement.   both involve repetition.   both involve a termination test.   both gradually approach termination.   both can occur infinitely.,1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"both based on a control statement, both involve repetition, both involve a termination test, both gradually approach termination, both can potentially occur infinity.",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"they are both based on a control statement, both involve repetition, both involve a termination case, both gradually approach that termination case, and both can occur infinitely",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"they both use repetition, a control or test to terminate, and both can infinitely repeat if not defined correctly.",0.9,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"both are based on a control statement; both gradually approach termination ending with a termination test; both involve repetition, and can both repeat infinitely if their termination requirements are not met.",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"both are based on a control statement, involve repetition and involve a termination test. both gradually approach termination, both can occur infinitely",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,they are used to solve the same type of problems. they do a task over and over again until a certain conditional statement is reached -lrb- its called the base case in recursion -rrb-  .,1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,based on control statement; involve repetition; involve a terminal test; both can occur infinity,1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"repetition, termination test, eventually terminate, occur infinitely",1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,both need to have some kind of base case to tell when the loop needs to stop.,1.0,short_answer_grading.csv,0
what are the similarities between iteration and recursion?,they both involve repetition; they both have termination tests; they can both occur infinitely.,"they both are able to do repetitive tasks. however recursive calls itself with different parameters and defines and exit clause that is guaranteed to be reached.   iterative includes a loop which iterates a are-determined number of times, or checks for an exit clause every time through",0.6,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",int a [10]; or or array of 10 integers and int a [array size] or or where array size is some positive integer defined by the user,0.8,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",by either inputting the different elements in the array at coding or giving the array specifications as to the size of the array. it is also possible when giving it specifications to tell the array to grow as needed.,0.8,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",you can initialize and array by using an initialize list in its declaration or by initializing its size with a constant variable.,1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",pass the length along with the array or use a vector.,0.6,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","one way is to declare a size of the array using a variable that is equal to an integer.   the other way, if the size is omitted in the declaration, the compiler determines the size of the array based on the size of the initialize list.",1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","in the declaration -lrb- int array [a]  -rrb- or with an initialize -lrb- int array [] equals 0,1,2, etc.",1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","1. declare the length of the array -lrb- int array [10];  -rrb-   2. initialize the array -lrb- int array [] equals 0, 1, 2, 3; or or compiler will assume size of 4 -rrb-",1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",statically and dynamically,0.5,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",explicitly int array [10]; or by variable cost int size equals 10; int array [size];,0.8,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","array lengths can be explicitly specified by inputting the number of elements between the brackets [] during declaration, or implicitly by including an initialize list without specifying a number between [], the compiler will automatically declare the array with the proper number of elements needed for the list.",1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",specify an arrays size with a constant variable.   and setting array elements with calculations.,0.7,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","statically, using and dynamically, using []",0.8,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","define it as array [5] or array [1,2,3,4,5]",0.9,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",static and dynamic.,0.5,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",manually inside the brackets or automatically via an initialize list,1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","you can use an initialize list, or simply tell the compiler how many elements you want in the array.   for an initialize list: int a [] equals 10, 2, 3, 4, 5;   for an elemental declaration: int a [5];   both arrays have 5 elements in them, but array a is already initialized.",1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","in a string you can specify with the stolen -lrb- array name -rrb- command.   this gets the length of the string.   another way is with integers where you initiate the size from the start, sex array [40] specifying a possible length of up to 40. then it is passed by an object the actual am out in the array.   another way is to declare it in an initializing program.",0.9,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","implicit, namely when you give it values, like 1,2,3,4,5,6,7,8,9, at which the compiler will automatically give this a size.   static, during the declaration.",1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","supply an integer inside the brackets or the compiler counts the number of elements in the initialize list. int a [5]; int a [] equals 1,2,3,4,5",1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",either initializing the array with a specific length or initializing an array while declaring its contents.,1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",within the brackets or by using an initialize list.,1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",specify the number of elements in the array declaration with a constant or using a constant variable for future scalability,0.8,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",with a number and with a variable,0.6,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","explicitly, by declaring it in brackets -lrb- i. a. int array [50];  -rrb- and implicitly, by initializing several values -lrb- i. a. int array [] equals 1, 2, 3;  -rrb-",1.0,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.","one way of specifying of array is a [10]; other way of specifying array is a [array size] equals [1,2,3,4,5,6,7,8,9,10",0.9,short_answer_grading.csv,0
what are the two different ways of specifying the length of an array?,"in the array declaration, or by using an initialize list.",1-initializing an array in a declaration with an initialize list  2-specifying an arrays size with a constant variable,1.0,short_answer_grading.csv,0
what is the main difference between strings declared using the type string versus strings declared using an array of characters?,the strings declared using an array of characters have a null element added at the end of the array.,"initializing the size in the brackets: int a [100];   initializing the length by assigning variables: int a [] equals 1,2,3;",1.0,short_answer_grading.csv,0
what is the main difference between strings declared using the type string versus strings declared using an array of characters?,the strings declared using an array of characters have a null element added at the end of the array.,user defined value or by the number of elements in initialize list,1.0,short_answer_grading.csv,0
what is the main difference between strings declared using the type string versus strings declared using an array of characters?,the strings declared using an array of characters have a null element added at the end of the array.,"you can assign the size of it inside the brackets when you declare the array [3], or you can have it set by how many items you set the array equal to 1,2,3",1.0,short_answer_grading.csv,0
what is the main difference between strings declared using the type string versus strings declared using an array of characters?,the strings declared using an array of characters have a null element added at the end of the array.,"use an array list, or have your program ask the array how many elements it has.   as an obj it it should have member length that is the number of slots it has.",0.8,short_answer_grading.csv,0
what is the main difference between strings declared using the type string versus strings declared using an array of characters?,the strings declared using an array of characters have a null element added at the end of the array.,"strings that are used in an char array are much easier to manipulate than as a string object, because each character is stored separately rather than as a whole",0.5,short_answer_grading.csv,0
what is the main difference between strings declared using the type string versus strings declared using an array of characters?,the strings declared using an array of characters have a null element added at the end of the array.,"the type string uses less storage and you have to change the string all at once. with an array of characters you can make permutations of words using the characters stored in the array, without needing to actually access and change the variables. with an array of characters you can just change how they are accessed.",0.6,short_answer_grading.csv,0
what is the main difference between strings declared using the type string versus strings declared using an array of characters?,the strings declared using an array of characters have a null element added at the end of the array.,"unlike in a string declared using type string, in a string declared using an array of characters the programmer must provide the null terminating character and must ensure the array is large enough to hold the string and null terminating character.",1.0,short_answer_grading.csv,0
what is the main difference between strings declared using the type string versus strings declared using an array of characters?,the strings declared using an array of characters have a null element added at the end of the array.,"all strings represented by character arrays end with the null character.   you declare an object of type string just like any other type, for example: strings;",1.0,short_answer_grading.csv,0
what is the main difference between strings declared using the type string versus strings declared using an array of characters?,the strings declared using an array of characters have a null element added at the end of the array.,"by using an array of characters, one can store and manipulate the strings rather than just having a type string variable.",0.5,short_answer_grading.csv,0
what is the main difference between strings declared using the type string versus strings declared using an array of characters?,the strings declared using an array of characters have a null element added at the end of the array.,type string is an array of chars that will make an array of single letter characters while an array of strings will be an actual array of words -lrb- or an array of char arrays -rrb-,0.4,short_answer_grading.csv,0
