question,model_answer,student_answer,grade,source,ID
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"white blood cells, as they are the cell with the easiest access to dna",0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"because chromosomes are responsible for creating our characteristics and our body, so it is found to carry out their transport",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in hemoglobin cells,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"chromosomes are organized into pairs, the 46 human chromosomes, in which deoxyribonucleic acid (or dna) is found.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in red blood cells.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in red blood cells,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,the cytoplasm,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,a,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in dna for analysis,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,because they come out of the blood,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,for the,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"leukocyte, as it has a nucleus.",0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,white blood cells,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"red blood cells, because they contain our genetic material",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,red blood cells because there is more blood there,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,nope,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in the dna for analysis.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in those of the sexual organs,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,hemoglobin as it is the main blood cell,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"white blood cells or leukocytes, as this is where chromosomes are present",0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in all, because human cells are eukaryotic, that is, they have a defined nucleus, where the dna and chromosomes are located.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in hemoglobin and leukocytes, as they are manufactured in the liver",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"no, because unlike a red blood cell, a leukocyte has a nucleus. and as the genetic material is found in the nucleus of the cell, it is not possible to study chromosomes using red blood cells.",1.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,dna that has hereditary characteristics,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"arteries, because they have cleaner blood and more pressure",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,the blood ~o~,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in red blood cells, the presence of genes is the carrier of heredity.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in the bone marrow, as the greatest amount of information is found there.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"no, unlike a red blood cell, it is a leukocyte that has a nucleus",0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,i do not remember.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,by d.n.a cells,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,dna,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,leococyte because it has a nucleus,0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"only in cells that have chromosomes, without them the study does not work.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,the white blood cell,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,you are emacia,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"no, unlike a gemmacy, a leukocyte has its nucleus. and as the genetic material is found in the cell nucleus, it is not possible to study chromosomes using red blood cells.",1.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,red blood cells,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in hebaceous plants, they contain chromosomes.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,through dna cells,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"the hemoglobin cell, there contains all the information of the blood",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,i am absolutely beautiful d+,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in filter cells,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in a cell that carries nutrients and oxygen to the body,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in hemoglobin, that's where everything is found.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,hemoglobin because it is a blood cell,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,hemoglobin.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,artery because it is responsible for the transition of blood through the body.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in lymphocytes, because unlike red blood cells, lymphocytes have a nucleus.",0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,through the cells of the d.n.a because all the information is found there,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,swiss roll is good.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"it must be done in leukocytes, as they are the only blood cells that have a nucleus, since red blood cells do not have a nucleus and platelets are just cell fragments.",1.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"nucleus, as it is where the genetic material is stored.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"white cells, because they have a nucleus, and if they have a nucleus, these cells have dna present.",0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,through the d.n.a cells because all the information is found there,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in emacias because they contain genetic material.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,red blood cells are responsible for the body,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,it is the artery,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in the gene, because the chromosomes present in the gene are responsible for diseases if there is one more or less.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,i don't know.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in the cell called 'i don't know', because i'm dumb :3 thank you very much.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"yes, by dna cells.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"red globoli, because they have hemoglobin.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,epithelial tissue - due to the highest concentration of genetic material,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"it must be done in the eukaryotic cell, as it has a defined nucleus.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,hey,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"they can be taken from both leukocytes and red blood cells that the blood passes through the body. components of the cardiovascular system, also called the circulatory system",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,for god is man,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,white blood cells as they take care of our immune system,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"white blood cells are the only blood cells that contain a nucleus, which can carry genetic material, chromosomes",1.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,xx,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"the cells that present characteristics of the person, as they can tell each characteristic of a given person.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"red blood cells, as they are the cells present in the blood",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,red cells,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in gamete cells, as these are where hereditary characteristics are found.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,dna because it is there (nucleus) of these cells that the chromosomes are located.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,red blood cells. because they take chromosomes and oxygen.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"no, because unlike a red blood cell, a leukocyte has a nucleus",0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,red blood cells.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,x,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"hemoglobin, as it is the cell with the most bacteria",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,henoglobina,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,kamdnskskskksmsrk,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,red blood cell,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,these are nerve cells.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,no cell nucleus,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"pasta:
\
1/2 cup (tea) of oil.
\
3 medium carrots, grated.
\
4 eggs.
\
2 cups (tea) of sugar.
\
2 and 1/2 cups (tea) of wheat flour.
\
1 tablespoon of baking powder",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,of stem cells as they have not been defined as any type of cell yet,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"red cells, as they have chromosomes.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,white cells because they are the appropriate cells to be studied,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,brain cells,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in cell type a, because it is easier",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"mitosis and meiosis, as they are responsible for transporting chromosomal",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,on the arm,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in red blood cells, as they make up the majority of blood.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"white blood cells are the only blood cells that contain a nucleus and can carry genetic material, chromosomes.",0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,red blood cells and arm.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"spinal cord, because they are where undeveloped cellulase remains",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,white blood cells. it is the only cell that stores dna in the nucleus,0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,hemoglobin because they have chromosomes,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in the heart cells as it pumps blood,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,animal cells.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,plastic,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in hemoglobin because it is where blood cells are concentrated,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in dna because it contains 'information' about us,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,blood cellsvei,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,white blood cells that can be striated from the blood,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in all because all cells have a nucleus with chromosomes.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"white blood cells are the only blood cells that contain a nucleus and that can carry genetic material, chromosomes.",0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"leukocytes, as this is where the dna is located",0.5,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,nas hemoglobin is nas platelet,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"they need to be the letters of blood, because through it we can share and take the same blood from another person.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"in red blood cells, because we can find chromosomes in them.",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in white cells,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,larala...,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,no dna,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"prophase, metaphase, teliaphase, meiosis, in meiosis it has the function of maintaining the number of chromosomes of the species",0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,red globoles(hemoglobin),0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in dna because it contains your characteristics.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,red blood cells. just because.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,"white blood cells, as platelets and red blood cells do not have a nucleus in the 'adult' phase to be analyzed",1.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,red blood cells. because they 'deal' with blood.,0.0,PT_ASAG_2018_V2.0,3
human chromosomes can be studied in cells taken from blood. which blood cells should this study be carried out on? why?,only in leukocytes because when red blood cells mature they lose their nucleus and no longer carry chromosomes.,in the arterial because it transports things from the heart to other parts of the body,0.0,PT_ASAG_2018_V2.0,3
